latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
50.287693,23.637798,327.66,0.39,0.36,2021-03-27,1106,N,VIIRS,n,1,290.73,1.57,D,0
50.618881,25.973978,331.09,0.42,0.38,2021-03-27,1106,N,VIIRS,n,1,284.21,3.18,D,0
50.975014,28.585184,336.47,0.5,0.41,2021-03-27,1106,N,VIIRS,n,1,291.27,7.34,D,0
50.499214,24.495636,333.88,0.39,0.37,2021-03-27,1106,N,VIIRS,n,1,289.63,3.34,D,0
50.545048,24.593994,330,0.4,0.37,2021-03-27,1106,N,VIIRS,n,1,286.83,2.09,D,0
50.631176,25.188437,330.73,0.41,0.37,2021-03-27,1106,N,VIIRS,n,1,287.64,3.25,D,0
51.120651,29.512512,330.2,0.55,0.42,2021-03-27,1106,N,VIIRS,n,1,292.27,4.8,D,0
51.119934,29.504641,339.66,0.55,0.42,2021-03-27,1106,N,VIIRS,n,1,291.64,4.8,D,0
51.124565,29.511646,325.53,0.55,0.42,2021-03-27,1106,N,VIIRS,n,1,290.51,4.8,D,0
51.123844,29.503767,329.97,0.55,0.42,2021-03-27,1106,N,VIIRS,n,1,288.92,4.8,D,0
51.375668,32.350018,337.49,0.47,0.48,2021-03-27,1106,N,VIIRS,n,1,284.22,4.97,D,0
51.375202,32.343079,333.66,0.47,0.48,2021-03-27,1106,N,VIIRS,n,1,285.18,4.71,D,0
50.639725,24.960701,331.88,0.4,0.37,2021-03-27,1106,N,VIIRS,n,1,283.89,2.22,D,0
51.179844,29.547501,337.3,0.55,0.43,2021-03-27,1106,N,VIIRS,n,1,293.52,6.96,D,0
51.179108,29.539591,331.15,0.55,0.42,2021-03-27,1106,N,VIIRS,n,1,291.16,6.96,D,0
51.183765,29.546631,332.64,0.55,0.43,2021-03-27,1106,N,VIIRS,n,1,291.45,6.96,D,0
51.183025,29.538721,327.26,0.55,0.42,2021-03-27,1106,N,VIIRS,n,1,291.29,6.96,D,0
50.671513,25.015348,343.06,0.4,0.37,2021-03-27,1106,N,VIIRS,n,1,287.29,4.87,D,0
51.371418,31.672386,339.89,0.44,0.46,2021-03-27,1106,N,VIIRS,n,1,286.3,3.51,D,0
50.733509,25.40699,333.36,0.41,0.37,2021-03-27,1106,N,VIIRS,n,1,288.74,3.3,D,0
51.182106,29.546446,342.36,0.55,0.43,2021-03-27,1106,N,VIIRS,n,1,295.5,19.87,D,0
51.1814,29.538519,334.82,0.55,0.43,2021-03-27,1106,N,VIIRS,n,1,292.14,6.65,D,0
50.736088,25.409719,325.66,0.41,0.37,2021-03-27,1106,N,VIIRS,n,1,288.53,1.98,D,0
51.372578,31.676405,338.78,0.44,0.46,2021-03-27,1106,N,VIIRS,n,1,287,6.11,D,0
51.400242,32.012581,342.33,0.46,0.47,2021-03-27,1106,N,VIIRS,n,1,296.69,16.98,D,0
51.399784,32.005863,328.58,0.46,0.47,2021-03-27,1106,N,VIIRS,n,1,292.99,16.98,D,0
50.829044,25.955105,330.95,0.42,0.38,2021-03-27,1106,N,VIIRS,n,1,290.51,6.04,D,0
51.436337,32.422695,339.02,0.48,0.48,2021-03-27,1106,N,VIIRS,n,1,292.1,12.58,D,0
50.636547,24.444483,334.16,0.4,0.37,2021-03-27,1106,N,VIIRS,n,1,291.93,13.15,D,0
51.440338,32.414955,345.83,0.48,0.48,2021-03-27,1106,N,VIIRS,n,1,290.88,12.58,D,0
50.639866,24.44335,335.6,0.4,0.37,2021-03-27,1106,N,VIIRS,n,1,290.03,13.15,D,0
51.080624,28.012152,327.21,0.48,0.4,2021-03-27,1106,N,VIIRS,n,1,290.28,2.34,D,0
50.766777,25.291857,325.26,0.41,0.37,2021-03-27,1106,N,VIIRS,n,1,288.9,1.93,D,0
50.640953,24.350193,330.9,0.39,0.36,2021-03-27,1106,N,VIIRS,n,1,289.79,2.28,D,0
50.644268,24.349066,330.41,0.39,0.36,2021-03-27,1106,N,VIIRS,n,1,288.93,3.51,D,0
51.07576,27.717543,333.48,0.47,0.4,2021-03-27,1106,N,VIIRS,n,1,292.4,4.63,D,0
51.048737,27.469439,329.41,0.46,0.39,2021-03-27,1106,N,VIIRS,n,1,287.01,1.59,D,0
51.001343,26.886141,330.94,0.45,0.39,2021-03-27,1106,N,VIIRS,n,1,292.49,5.12,D,0
51.248253,28.848288,345.9,0.52,0.41,2021-03-27,1106,N,VIIRS,n,1,293.41,9.36,D,0
51.158844,27.878256,326.71,0.48,0.4,2021-03-27,1106,N,VIIRS,n,1,293.15,3.48,D,0
51.504997,31.805605,341.77,0.45,0.47,2021-03-27,1106,N,VIIRS,n,1,298.19,22.37,D,0
51.442959,30.961966,331.2,0.42,0.45,2021-03-27,1106,N,VIIRS,n,1,290.27,1.79,D,0
51.268318,28.935724,327.25,0.52,0.42,2021-03-27,1106,N,VIIRS,n,1,292.16,4.51,D,0
51.461945,30.933544,341.74,0.42,0.45,2021-03-27,1106,N,VIIRS,n,1,291.85,4.03,D,0
51.118965,27.232388,331.8,0.46,0.39,2021-03-27,1106,N,VIIRS,n,1,285.41,1.82,D,0
51.02058,26.228319,325.99,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,289.51,3.62,D,0
51.024055,26.22727,349.43,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,292.12,8.82,D,0
51.023315,26.221165,329.1,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,288.87,2.89,D,0
50.796314,24.435608,350.17,0.4,0.37,2021-03-27,1106,N,VIIRS,n,1,292.04,12.47,D,0
51.330673,28.812887,327.6,0.52,0.41,2021-03-27,1106,N,VIIRS,n,1,292.27,3.18,D,0
51.247803,28.004496,345.26,0.48,0.4,2021-03-27,1106,N,VIIRS,n,1,290.45,7.06,D,0
51.331875,28.811588,331.69,0.52,0.41,2021-03-27,1106,N,VIIRS,n,1,291.81,3.8,D,0
51.178562,26.9058,333.25,0.45,0.39,2021-03-27,1106,N,VIIRS,n,1,285.57,3.19,D,0
51.327442,27.584429,343,0.47,0.4,2021-03-27,1106,N,VIIRS,n,1,293.8,12.97,D,0
50.936661,24.330357,329.91,0.4,0.37,2021-03-27,1106,N,VIIRS,n,1,287.13,1.68,D,0
51.025383,24.914822,328.89,0.4,0.37,2021-03-27,1106,N,VIIRS,n,1,288.65,2.18,D,0
51.825836,33.497486,338.65,0.54,0.5,2021-03-27,1106,N,VIIRS,n,1,290.41,12.2,D,0
51.830532,33.496845,340.74,0.54,0.5,2021-03-27,1106,N,VIIRS,n,1,289.68,12.2,D,0
51.830093,33.488926,341.14,0.54,0.5,2021-03-27,1106,N,VIIRS,n,1,290.07,12.2,D,0
51.394409,27.545364,332.85,0.47,0.4,2021-03-27,1106,N,VIIRS,n,1,288.29,3.17,D,0
51.495636,28.362411,327.15,0.5,0.41,2021-03-27,1106,N,VIIRS,n,1,289.77,3.16,D,0
51.133125,25.228859,326.33,0.41,0.37,2021-03-27,1106,N,VIIRS,n,1,289.8,3.5,D,0
51.349083,26.148829,329.44,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,287.16,1.98,D,0
51.524918,27.656445,344.66,0.48,0.4,2021-03-27,1106,N,VIIRS,n,1,288.73,6,D,0
51.330593,25.843012,330.56,0.42,0.38,2021-03-27,1106,N,VIIRS,n,1,286.8,2.18,D,0
51.269997,24.993204,348.37,0.41,0.37,2021-03-27,1106,N,VIIRS,n,1,290.27,5.05,D,0
51.273369,24.9921,330.28,0.41,0.37,2021-03-27,1106,N,VIIRS,n,1,288.8,10.8,D,0
51.516766,26.652143,342.45,0.45,0.39,2021-03-27,1106,N,VIIRS,n,1,289.51,7.22,D,0
51.484531,26.255375,346.52,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,290.67,9.97,D,0
51.461502,26.005419,328.78,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,288.56,1.31,D,0
51.461952,26.00964,325.38,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,289.04,2.35,D,0
51.551102,26.587236,339.65,0.44,0.39,2021-03-27,1106,N,VIIRS,n,1,292.25,4.1,D,0
51.554638,26.58621,334.25,0.44,0.39,2021-03-27,1106,N,VIIRS,n,1,293.62,12.97,D,0
51.277287,24.083294,334.74,0.39,0.36,2021-03-27,1106,N,VIIRS,n,1,288.13,4.67,D,0
51.653126,26.162064,327.91,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,288.93,1.97,D,0
51.619259,25.704975,327.75,0.42,0.38,2021-03-27,1106,N,VIIRS,n,1,286.21,2.01,D,0
51.618507,25.698883,331.95,0.42,0.38,2021-03-27,1106,N,VIIRS,n,1,287.64,2.85,D,0
52.311012,33.285648,328.31,0.53,0.5,2021-03-27,1106,N,VIIRS,n,1,287.11,3.82,D,0
51.360638,23.676937,334.57,0.39,0.36,2021-03-27,1106,N,VIIRS,n,1,289.62,3.14,D,0
52.307785,33.285275,336.19,0.53,0.5,2021-03-27,1106,N,VIIRS,n,1,286.63,3.54,D,0
51.725285,26.354048,337.89,0.44,0.38,2021-03-27,1106,N,VIIRS,n,1,289.21,6.69,D,0
51.728798,26.352995,331.64,0.44,0.38,2021-03-27,1106,N,VIIRS,n,1,288.67,12.14,D,0
51.732307,26.351942,347.87,0.44,0.38,2021-03-27,1106,N,VIIRS,n,1,294.08,12.14,D,0
51.731571,26.345573,334.98,0.44,0.38,2021-03-27,1106,N,VIIRS,n,1,284.99,12.14,D,0
51.739494,26.382713,329.78,0.44,0.38,2021-03-27,1106,N,VIIRS,n,1,290.35,3.75,D,0
51.738766,26.376352,329.96,0.44,0.38,2021-03-27,1106,N,VIIRS,n,1,288.99,3.44,D,0
51.445923,24.03138,325.83,0.39,0.37,2021-03-27,1106,N,VIIRS,n,1,286.85,1.64,D,0
51.796551,26.279972,329.03,0.44,0.38,2021-03-27,1106,N,VIIRS,n,1,293.47,2.94,D,0
51.795803,26.273634,330.67,0.44,0.38,2021-03-27,1106,N,VIIRS,n,1,290.92,2.94,D,0
51.693451,25.4338,325.26,0.42,0.38,2021-03-27,1106,N,VIIRS,n,1,290.24,4.4,D,0
51.813042,25.934755,334.58,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,290.57,6.96,D,0
51.816517,25.933678,334.88,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,290.71,6.66,D,0
51.819988,25.932606,341.75,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,293.27,6.66,D,0
51.819241,25.926382,325.93,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,290.97,2,D,0
51.823463,25.931532,347.65,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,288.48,5.55,D,0
51.765957,25.346022,330.69,0.42,0.37,2021-03-27,1106,N,VIIRS,n,1,289.02,2.45,D,0
51.870243,25.723085,332.92,0.43,0.38,2021-03-27,1106,N,VIIRS,n,1,291.24,4.32,D,0
50.551201,32.176609,299.76,0.42,0.45,2021-03-27,2324,N,VIIRS,n,1,268.3,0.84,N,0
50.547012,32.175735,300.16,0.42,0.45,2021-03-27,2324,N,VIIRS,n,1,267.71,0.84,N,0
50.542858,26.256546,297.6,0.38,0.59,2021-03-27,2324,N,VIIRS,n,1,275.28,0.93,N,3
49.889927,32.967983,299.51,0.38,0.44,2021-03-27,2324,N,VIIRS,n,1,268.48,0.54,N,0
49.889469,32.971653,298.22,0.38,0.44,2021-03-27,2324,N,VIIRS,n,1,268.1,0.61,N,0
49.885456,32.970779,296.32,0.38,0.44,2021-03-27,2324,N,VIIRS,n,1,267.57,0.73,N,0
49.881443,32.969917,296.34,0.38,0.44,2021-03-27,2324,N,VIIRS,n,1,269.26,0.73,N,0
49.899681,29.321371,323.29,0.55,0.51,2021-03-27,2324,N,VIIRS,n,1,270.96,2.21,N,0
49.761997,31.244867,337.74,0.45,0.47,2021-03-27,2324,N,VIIRS,n,1,272.76,8.77,N,0
49.76152,31.251169,323.27,0.45,0.47,2021-03-27,2324,N,VIIRS,n,1,270.76,4.94,N,0
49.216991,30.11578,329.38,0.5,0.49,2021-03-27,2324,N,VIIRS,n,1,270.96,2.95,N,0
49.289345,23.994188,311.83,0.47,0.64,2021-03-27,2324,N,VIIRS,n,1,275.8,1.78,N,0
49.287903,23.996851,309.09,0.47,0.64,2021-03-27,2324,N,VIIRS,n,1,275.39,1.8,N,0
48.497158,35.09721,313.02,0.47,0.39,2021-03-27,2324,N,VIIRS,n,1,277.19,1.17,N,2
48.497395,35.097034,309.09,0.47,0.39,2021-03-27,2324,N,VIIRS,n,1,276.59,1.47,N,2
48.533939,34.642475,295.14,0.48,0.4,2021-03-27,2324,N,VIIRS,n,1,275.55,1.8,N,3
48.529484,34.614403,307.84,0.48,0.4,2021-03-27,2324,N,VIIRS,n,1,275.38,2.02,N,3
48.488777,34.977028,317.36,0.47,0.4,2021-03-27,2324,N,VIIRS,n,1,275.71,1.74,N,3
48.519939,34.632236,298.06,0.48,0.4,2021-03-27,2324,N,VIIRS,n,1,276.33,1.84,N,3
48.471298,34.966251,307.51,0.47,0.4,2021-03-27,2324,N,VIIRS,n,1,277.6,1.36,N,2
48.471279,34.627518,297.74,0.48,0.4,2021-03-27,2324,N,VIIRS,n,1,273.82,1.21,N,0
48.745094,26.605181,303.12,0.36,0.57,2021-03-27,2324,N,VIIRS,n,1,274.37,1.07,N,2
47.878414,35.190895,316.82,0.46,0.39,2021-03-27,2324,N,VIIRS,n,1,273.26,2.62,N,2
47.86475,35.149521,295.35,0.46,0.39,2021-03-27,2324,N,VIIRS,n,1,277.56,1.79,N,3
48.508404,26.000914,295.4,0.38,0.59,2021-03-27,2324,N,VIIRS,n,1,272.61,0.45,N,0
48.502186,25.862328,299.87,0.38,0.59,2021-03-27,2324,N,VIIRS,n,1,273.03,1.07,N,0
47.884735,33.443531,295.97,0.53,0.42,2021-03-27,2324,N,VIIRS,n,1,273.7,1.06,N,2
47.872509,33.448002,327.21,0.52,0.42,2021-03-27,2324,N,VIIRS,n,1,273.97,2.73,N,2
47.876808,33.405518,299.99,0.53,0.42,2021-03-27,2324,N,VIIRS,n,1,277.43,1.5,N,3
47.876095,33.412594,308.2,0.53,0.42,2021-03-27,2324,N,VIIRS,n,1,280.35,1.5,N,3
47.87323,33.440926,295.87,0.53,0.42,2021-03-27,2324,N,VIIRS,n,1,274.86,0.94,N,2
47.868675,33.447147,327.94,0.52,0.42,2021-03-27,2324,N,VIIRS,n,1,276.97,15.45,N,2
47.870552,33.389584,330.82,0.53,0.42,2021-03-27,2324,N,VIIRS,n,1,279.01,3.56,N,3
47.869843,33.396671,302.54,0.53,0.42,2021-03-27,2324,N,VIIRS,n,1,275.16,3.56,N,3
47.860741,33.409054,298.81,0.53,0.42,2021-03-27,2324,N,VIIRS,n,1,271.87,0.8,N,0
47.843655,33.383408,306.82,0.53,0.42,2021-03-27,2324,N,VIIRS,n,1,276.91,2.13,N,3
47.627071,34.32468,329.68,0.48,0.4,2021-03-27,2324,N,VIIRS,n,1,275.82,11.12,N,2
47.208447,37.558334,308.1,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,275.14,1.69,N,2
47.205853,37.552105,311.06,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,274.84,1.46,N,2
47.202518,37.551102,309.48,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,274.4,1.46,N,2
47.159622,37.559704,323,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,274.35,2.71,N,2
47.15889,37.564911,330.34,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,277.76,2.71,N,2
47.15556,37.563892,326.75,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,274.94,2.14,N,2
47.154827,37.569092,295.08,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,275.57,1.2,N,2
47.156616,37.531639,333.65,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,276.49,6.9,N,2
47.143375,37.576427,304.69,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,273.77,1.6,N,2
47.128696,37.631359,295.68,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,273.06,1.34,N,2
47.103855,37.585945,296.85,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,276.07,1.25,N,2
47.097618,37.605679,295.52,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,274.79,0.6,N,2
47.096668,37.603966,299.91,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,275.78,1.64,N,2
47.093342,37.602936,332.09,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,276.23,1.64,N,2
47.094082,37.597752,298.74,0.4,0.37,2021-03-27,2324,N,VIIRS,n,1,274.32,1.64,N,2
50.935966,31.836594,295.01,0.39,0.6,2021-03-28,0100,N,VIIRS,n,1,271.43,1.01,N,0
49.882179,32.967621,303.74,0.47,0.64,2021-03-28,0100,N,VIIRS,n,1,268.87,1.39,N,0
50.570995,29.786469,313.29,0.34,0.56,2021-03-28,0100,N,VIIRS,n,1,269.62,0.82,N,0
50.569389,29.784037,317.27,0.34,0.56,2021-03-28,0100,N,VIIRS,n,1,269.38,1.25,N,0
49.765335,31.24869,332.03,0.41,0.61,2021-03-28,0100,N,VIIRS,n,1,269.96,2.36,N,0
49.760239,31.244841,345.79,0.41,0.61,2021-03-28,0100,N,VIIRS,n,1,270.36,4.86,N,0
49.762726,31.246477,354.22,0.41,0.61,2021-03-28,0100,N,VIIRS,n,1,270.99,3.48,N,0
49.761032,31.251869,298.38,0.41,0.61,2021-03-28,0100,N,VIIRS,n,1,269.19,3.48,N,0
48.519512,34.633556,298.83,0.61,0.71,2021-03-28,0100,N,VIIRS,n,1,273.34,1.76,N,3
49.902313,29.32342,295.2,0.34,0.56,2021-03-28,0100,N,VIIRS,n,1,271.6,0.25,N,0
47.628654,34.32045,295.48,0.64,0.72,2021-03-28,0100,N,VIIRS,n,1,270.46,2.01,N,2
47.630398,34.325027,304.5,0.64,0.72,2021-03-28,0100,N,VIIRS,n,1,271.15,1.32,N,2
47.88327,33.446503,303.9,0.58,0.7,2021-03-28,0100,N,VIIRS,n,1,273.72,1.52,N,2
47.869202,33.444546,299.88,0.58,0.7,2021-03-28,0100,N,VIIRS,n,1,274.06,1.3,N,2
47.872715,33.392822,295.51,0.58,0.69,2021-03-28,0100,N,VIIRS,n,1,275.39,2.56,N,3
48.167931,30.616825,298.07,0.44,0.62,2021-03-28,0100,N,VIIRS,n,1,271.31,1.91,N,2
48.748764,26.604935,295.39,0.57,0.52,2021-03-28,0100,N,VIIRS,n,1,274.94,1.16,N,2
49.302654,23.761602,295.28,0.42,0.45,2021-03-28,0100,N,VIIRS,n,1,273.1,0.59,N,0
48.04113,35.66013,339.25,0.53,0.67,2021-03-28,0906,N,VIIRS,n,1,287.13,8.31,D,0
48.043365,35.666779,367,0.53,0.67,2021-03-28,0906,N,VIIRS,l,1,287.76,8.31,D,0
47.817307,33.83765,332.69,0.64,0.72,2021-03-28,0906,N,VIIRS,n,1,285.08,8.87,D,0
47.814602,33.830074,334.29,0.64,0.72,2021-03-28,0906,N,VIIRS,n,1,287.01,7.75,D,0
47.819851,33.834927,336.27,0.63,0.72,2021-03-28,0906,N,VIIRS,n,1,285.14,4.58,D,0
47.817097,33.827312,329.92,0.64,0.72,2021-03-28,0906,N,VIIRS,n,1,286.61,4.58,D,0
48.132812,33.892429,330.5,0.62,0.71,2021-03-28,0906,N,VIIRS,n,1,288.27,2.53,D,0
48.421856,34.455299,367,0.57,0.69,2021-03-28,0906,N,VIIRS,h,1,290.86,30.18,D,0
49.135384,36.173393,338.93,0.46,0.64,2021-03-28,0906,N,VIIRS,n,1,288.69,3.85,D,0
49.380222,36.199986,335.35,0.45,0.63,2021-03-28,0906,N,VIIRS,n,1,290.14,3.45,D,0
49.32198,35.326485,325.73,0.49,0.65,2021-03-28,0906,N,VIIRS,n,1,281.97,2.02,D,0
49.648418,36.156403,336.12,0.45,0.63,2021-03-28,0906,N,VIIRS,n,1,288.14,3.68,D,0
49.649075,36.15723,327.15,0.45,0.63,2021-03-28,0906,N,VIIRS,n,1,287.26,4.13,D,0
49.587078,35.74572,334.36,0.47,0.64,2021-03-28,0906,N,VIIRS,n,1,290,3.79,D,0
49.891197,35.829857,348.79,0.45,0.63,2021-03-28,0906,N,VIIRS,n,1,288.55,5.39,D,0
49.889568,35.828014,339.03,0.45,0.63,2021-03-28,0906,N,VIIRS,n,1,287.86,7.24,D,0
48.768578,32.262024,339.2,0.68,0.74,2021-03-28,0906,N,VIIRS,n,1,290.01,5.89,D,0
48.763779,32.266335,336.74,0.68,0.74,2021-03-28,0906,N,VIIRS,n,1,290.26,7.78,D,0
49.884773,32.966827,327.96,0.58,0.7,2021-03-28,0912,N,VIIRS,n,1,289.42,6,D,0
49.890545,32.962044,343.92,0.58,0.7,2021-03-28,0912,N,VIIRS,n,1,285.48,6,D,0
49.884766,32.965954,329.43,0.58,0.7,2021-03-28,0912,N,VIIRS,n,1,289.27,3.85,D,0
49.890545,32.961212,339.86,0.58,0.7,2021-03-28,0912,N,VIIRS,n,1,284.72,3.85,D,0
49.471657,31.598101,331.69,0.68,0.74,2021-03-28,0912,N,VIIRS,n,1,290.01,99.75,D,0
49.480854,31.601227,367,0.67,0.74,2021-03-28,0912,N,VIIRS,l,1,288.87,80.95,D,0
49.473301,31.597906,367,0.67,0.74,2021-03-28,0912,N,VIIRS,h,1,297.83,31.22,D,0
49.482552,31.601059,343.47,0.67,0.74,2021-03-28,0912,N,VIIRS,n,1,287.06,50.42,D,0
49.479328,31.59263,347.81,0.67,0.74,2021-03-28,0912,N,VIIRS,n,1,298,50.42,D,0
50.185986,32.505032,327.98,0.59,0.7,2021-03-28,0912,N,VIIRS,n,1,288.03,2.79,D,0
50.855877,34.256405,332.76,0.48,0.65,2021-03-28,0912,N,VIIRS,n,1,285.55,5.94,D,0
49.668156,30.626179,337.4,0.72,0.76,2021-03-28,0912,N,VIIRS,n,1,286.19,9.01,D,0
50.907169,33.911495,326.66,0.49,0.65,2021-03-28,0912,N,VIIRS,n,1,288.12,7.73,D,0
50.912537,33.906849,367,0.49,0.65,2021-03-28,0912,N,VIIRS,l,1,287.62,7.73,D,0
50.372768,32.351517,326.08,0.59,0.7,2021-03-28,0912,N,VIIRS,n,1,288.99,3.41,D,0
49.70647,30.468155,337.36,0.73,0.76,2021-03-28,0912,N,VIIRS,n,1,285.95,4.31,D,0
50.811996,33.594597,325.96,0.51,0.66,2021-03-28,0912,N,VIIRS,n,1,287.16,2.78,D,0
50.372223,32.350784,327.15,0.59,0.7,2021-03-28,0912,N,VIIRS,n,1,288.65,4.21,D,0
49.704487,30.471052,328.29,0.73,0.76,2021-03-28,0912,N,VIIRS,n,1,286.29,4.75,D,0
49.936382,31.046324,334.57,0.68,0.74,2021-03-28,0912,N,VIIRS,n,1,287.83,6.22,D,0
50.356361,31.853868,330.36,0.61,0.71,2021-03-28,0912,N,VIIRS,n,1,289.37,2.5,D,0
50.551781,32.177151,327.81,0.59,0.7,2021-03-28,0912,N,VIIRS,n,1,288.63,3.67,D,0
50.551266,32.176735,327.98,0.59,0.7,2021-03-28,0912,N,VIIRS,n,1,288.66,4.02,D,0
51.312042,34.206066,336.15,0.46,0.64,2021-03-28,0912,N,VIIRS,n,1,286.71,3.69,D,0
50.976028,32.945576,336.55,0.53,0.67,2021-03-28,0912,N,VIIRS,n,1,287.84,4.63,D,0
50.974731,32.946499,329.63,0.53,0.67,2021-03-28,0912,N,VIIRS,n,1,287.15,2.15,D,0
51.198078,33.235703,331.04,0.51,0.66,2021-03-28,0912,N,VIIRS,n,1,285.78,3.21,D,0
51.197254,33.234478,333.24,0.51,0.66,2021-03-28,0912,N,VIIRS,n,1,286.16,2.74,D,0
51.343021,33.572048,327.24,0.49,0.65,2021-03-28,0912,N,VIIRS,n,1,287.55,4.07,D,0
51.261982,33.29789,334.01,0.5,0.66,2021-03-28,0912,N,VIIRS,n,1,285.75,3.34,D,0
51.062492,32.73159,325.43,0.54,0.68,2021-03-28,0912,N,VIIRS,n,1,286.99,2,D,0
51.399521,33.472744,328.2,0.49,0.65,2021-03-28,0912,N,VIIRS,n,1,287.27,3.52,D,0
50.514038,30.934093,332.49,0.65,0.73,2021-03-28,0912,N,VIIRS,n,1,287.09,4.08,D,0
51.402828,33.334145,367,0.5,0.65,2021-03-28,0912,N,VIIRS,h,1,293.36,23.71,D,0
51.396084,33.31469,367,0.5,0.66,2021-03-28,0912,N,VIIRS,h,1,290.67,25.41,D,0
51.400589,33.327671,337.51,0.5,0.66,2021-03-28,0912,N,VIIRS,n,1,286.53,23.71,D,0
51.398335,33.321178,348.85,0.5,0.66,2021-03-28,0912,N,VIIRS,n,1,287.65,25.41,D,0
51.393826,33.308189,352.41,0.5,0.66,2021-03-28,0912,N,VIIRS,n,1,300.72,43.07,D,0
51.405964,33.322918,367,0.5,0.66,2021-03-28,0912,N,VIIRS,h,1,296.32,23.71,D,0
51.403717,33.316429,342.66,0.5,0.66,2021-03-28,0912,N,VIIRS,n,1,295.1,25.41,D,0
51.394722,33.290489,340.24,0.5,0.66,2021-03-28,0912,N,VIIRS,n,1,287.65,8.82,D,0
51.418987,33.319962,343.03,0.5,0.65,2021-03-28,0912,N,VIIRS,n,1,288.03,7.52,D,0
51.066444,31.923813,331.11,0.57,0.69,2021-03-28,0912,N,VIIRS,n,1,287.76,4.93,D,0
51.585255,33.352386,334.43,0.49,0.65,2021-03-28,0912,N,VIIRS,n,1,287.43,3.39,D,0
51.062042,31.927467,331.74,0.57,0.69,2021-03-28,0912,N,VIIRS,n,1,289.55,6.26,D,0
51.586914,33.349541,328.04,0.49,0.65,2021-03-28,0912,N,VIIRS,n,1,286.11,3.67,D,0
51.018959,31.667328,342.5,0.59,0.7,2021-03-28,0912,N,VIIRS,n,1,283.25,10.64,D,0
51.021709,31.674763,367,0.59,0.7,2021-03-28,0912,N,VIIRS,l,1,286.72,18.26,D,0
50.380878,29.936867,331.65,0.72,0.75,2021-03-28,0912,N,VIIRS,n,1,284.41,4.75,D,0
50.579258,30.233187,325.34,0.69,0.74,2021-03-28,0912,N,VIIRS,n,1,286.65,3.53,D,0
50.585373,30.227825,356.93,0.69,0.74,2021-03-28,0912,N,VIIRS,n,1,287.28,20.95,D,0
50.588711,30.23649,367,0.69,0.74,2021-03-28,0912,N,VIIRS,l,1,289.43,32.15,D,0
51.451935,32.645302,326.61,0.52,0.67,2021-03-28,0912,N,VIIRS,n,1,287.08,3.68,D,0
50.579147,30.233973,325.63,0.69,0.74,2021-03-28,0912,N,VIIRS,n,1,286.79,14.09,D,0
50.585278,30.228655,354.43,0.69,0.74,2021-03-28,0912,N,VIIRS,n,1,288.57,14.09,D,0
50.588646,30.237261,367,0.69,0.74,2021-03-28,0912,N,VIIRS,l,1,287.01,14.09,D,0
51.837265,33.50531,335.46,0.47,0.64,2021-03-28,0912,N,VIIRS,n,1,287.82,3.63,D,0
51.865528,33.406513,325.09,0.47,0.64,2021-03-28,0912,N,VIIRS,n,1,286.08,3.68,D,0
51.393131,32.021542,367,0.55,0.68,2021-03-28,0912,N,VIIRS,h,1,292.02,20.13,D,0
50.961689,30.055189,325.83,0.68,0.74,2021-03-28,0912,N,VIIRS,n,1,283.99,6.56,D,0
50.96209,30.054934,326.03,0.68,0.74,2021-03-28,0912,N,VIIRS,n,1,283.97,5.1,D,0
51.608173,31.21438,326.71,0.58,0.7,2021-03-28,0912,N,VIIRS,n,1,275.29,4.42,D,0
45.992508,34.085247,333.73,0.47,0.4,2021-03-28,1048,N,VIIRS,n,1,293.73,4.16,D,3
45.991817,34.079124,329.56,0.47,0.4,2021-03-28,1048,N,VIIRS,n,1,289.53,4.16,D,3
